id,event_cause,corridor,junction,police_station,closure_risk_probability,predicted_duration_band,risk_level,risk_score,manpower,diversion,equipment,agency_alerts,hotspot_level,hotspot_score,actual_duration_band,_source_row,event_type,zone,latitude,longitude,start_datetime,duration_band,is_peak_hour,has_blocked_word,prob_duration_long,prob_duration_medium,prob_duration_short,prob_duration_very_long,total_events,avg_closure_risk,primary_trigger
FKID000500,vehicle_breakdown,mysore road,unknown,ashok nagar,0.07531530919823112,medium,medium,38.0,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.378511703349698,medium,500,unplanned,unknown,12.9681574,77.6061899,2024-02-05 19:23:35.292000+00:00,medium,0,0,0.00012769463,0.7335076,0.2654113,0.0009534894,22,0.07938604866713427,vehicle_breakdown
FKID000501,vehicle_breakdown,varthur road,unknown,hal old airport,0.066963955981686,short,low,21.75,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.106206521812704,short,501,unplanned,unknown,12.9561486,77.7009942,2024-02-05 19:22:40.347000+00:00,short,0,0,0.0008468745,0.25767773,0.7409395,0.00053588086,11,0.08017732919464869,vehicle_breakdown
FKID000503,vehicle_breakdown,orr west 1,unknown,byatarayanapura,0.04750534154982878,short,low,20.02,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.275787686479695,short,503,unplanned,unknown,12.9458905,77.5284091,2024-02-05 19:51:05.237000+00:00,short,0,0,0.00061281153,0.12656789,0.87214327,0.000676055,6,0.07645107675656274,vehicle_breakdown
FKID003103,pot_holes,unknown,unknown,whitefield,0.051428541590899664,very_long,critical,55.45,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.8007655933348317,very_long,3103,unplanned,unknown,12.95339338,77.71756492,2024-02-05 20:45:04.275000+00:00,very_long,0,0,0.0008437968,0.0025752336,0.023805963,0.97277504,1,0.0743075883809952,default
FKID000504,congestion,hennur main road,unknown,hennuru,0.07285898753059487,medium,low,29.84,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,medium,15.208690542099827,short,504,unplanned,unknown,13.041233,77.6223217,2024-02-05 20:46:01.535000+00:00,short,0,0,0.0032314342,0.9356299,0.03322638,0.027912283,21,0.07453401548856647,default
FKID000505,others,mysore road,unknown,halasuru gate,0.09200330824290515,very_long,critical,64.88,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,29.147000789135504,very_long,505,unplanned,unknown,12.9653189,77.5842525,2024-02-05 21:06:58.614000+00:00,very_long,0,0,0.018202703,0.07279397,0.1429222,0.76608115,57,0.07848573683244311,default
FKID000506,water_logging,orr west 1,unknown,j.p. nagar,0.06902394159247352,very_long,critical,73.16,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones, water pump support","BBMP/BWSSB, control room, traffic police",low,13.522030484511454,very_long,506,unplanned,unknown,12.9063813,77.585974,2024-02-05 21:20:00.750000+00:00,very_long,0,0,0.023598015,0.02192153,0.039920874,0.91455954,16,0.07777229955747011,water_logging
FKID000521,pot_holes,unknown,unknown,yelahanka,0.048292622602968314,very_long,critical,55.31,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.802785890811053,very_long,521,unplanned,unknown,13.1211683,77.6179233,2024-02-05 22:07:06.730000+00:00,very_long,0,0,0.00054614205,0.006143076,0.01830284,0.975008,1,0.0743653111660301,default
FKID000520,vehicle_breakdown,bellary road 1,unknown,kodigehalli,0.04634811877570889,short,low,24.18,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,20.30978499881039,medium,520,unplanned,unknown,13.030281,77.585662,2024-02-05 22:08:54.832000+00:00,medium,0,0,0.00036099908,0.3398835,0.65921825,0.0005372704,33,0.07456528568029684,vehicle_breakdown
FKID000533,others,non-corridor,unknown,jnanabharathi,0.07854105682271839,very_long,critical,63.63,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,26.976938713673327,short,533,unplanned,unknown,12.953515,77.5003879,2024-02-05 22:22:41.522000+00:00,short,0,0,0.0242882,0.25623688,0.2380236,0.48145136,59,0.0764839632478093,default
FKID000538,vehicle_breakdown,mysore road,unknown,byatarayanapura,0.06598783661248897,medium,medium,39.63,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.198809074152802,medium,538,unplanned,unknown,12.9364,77.5185545,2024-02-05 22:57:32.119000+00:00,medium,0,0,0.00021072126,0.6379629,0.36106965,0.00075668836,51,0.07710883069007998,vehicle_breakdown
FKID000537,vehicle_breakdown,old airport road,unknown,halasur,0.052834196352734106,short,low,20.0,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,5.394266823194901,short,537,unplanned,unknown,12.9597916,77.6415806,2024-02-05 23:35:37.408000+00:00,short,0,0,0.0006395992,0.18621524,0.8125554,0.0005898167,6,0.07697905209128286,vehicle_breakdown
FKID000532,pot_holes,unknown,unknown,byatarayanapura,0.04669709461415914,very_long,critical,55.6,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,4.999442491819173,very_long,532,unplanned,unknown,12.9529765,77.5415796,2024-02-05 23:41:18.615000+00:00,very_long,0,0,0.0017023977,0.0059345444,0.041379135,0.9509839,2,0.0742697854805478,default
FKID000535,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,0.047197971171603514,short,medium,30.12,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,47.69703532484318,short,535,unplanned,unknown,13.0028466,77.5838445,2024-02-06 00:07:14.214000+00:00,short,0,0,0.00012845825,0.12101476,0.8784103,0.00044656594,92,0.07705815213837658,vehicle_breakdown
FKID000556,vehicle_breakdown,hosur road,unknown,adugodi,0.06294636829928507,short,low,25.01,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.9144652001222733,short,556,unplanned,unknown,12.9462817,77.6072168,2024-02-06 02:34:32.057000+00:00,short,1,0,0.0005244204,0.20006008,0.7987392,0.00067634904,4,0.0775561485749221,vehicle_breakdown
FKID000561,construction,orr north 1,unknown,banaswadi,0.14952678531860686,very_long,critical,75.79,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",low,13.531205777845647,very_long,561,unplanned,unknown,13.0020386,77.6630527,2024-02-06 04:28:14.618000+00:00,very_long,1,0,0.15633169,0.061941158,0.36880884,0.4129183,29,0.07803445079558999,construction
FKID000563,accident,bellary road 1,unknown,hebbala,0.06283582753687209,short,medium,32.34,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,8.379542861002777,short,563,unplanned,unknown,13.050612,77.5933747,2024-02-06 04:47:36.961000+00:00,short,1,0,0.0007335569,0.078898415,0.9173202,0.0030478467,12,0.07655836745722225,accident
FKID000569,road_conditions,bannerghata road,unknown,mico layout,0.062242823354911755,short,low,21.49,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,medium,18.957355124759324,short,569,unplanned,unknown,12.9018662,77.6011464,2024-02-06 06:21:46.910000+00:00,short,1,0,0.027965728,0.011334635,0.6144938,0.34620583,24,0.07878157499312353,default
FKID000578,vehicle_breakdown,bellary road 2,unknown,yelahanka,0.04984813340077068,short,low,27.59,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,31.150334544746613,short,578,unplanned,unknown,13.0879383,77.5940317,2024-02-06 18:31:15.819000+00:00,short,0,0,0.0003920571,0.36224118,0.6364963,0.000870459,52,0.07572384413561753,vehicle_breakdown
FKID000586,accident,bellary road 2,unknown,yelahanka,0.04533926139564341,medium,medium,47.39,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",medium,31.150334544746613,medium,586,unplanned,unknown,13.1250833,77.6124167,2024-02-06 18:59:47.791000+00:00,medium,0,0,0.000978373,0.8207355,0.17011873,0.008167342,52,0.07572384413561753,accident
FKID000587,vehicle_breakdown,non-corridor,unknown,upparpet,0.07795781830925627,medium,medium,37.02,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.717943036212821,medium,587,unplanned,unknown,12.9800539,77.5727642,2024-02-06 19:26:44.765000+00:00,medium,0,0,0.00034392864,0.7301298,0.26759788,0.0019283901,18,0.07765551532036634,vehicle_breakdown
FKID000589,vehicle_breakdown,mysore road,unknown,halasuru gate,0.07735719307616207,short,low,28.23,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,29.147000789135504,medium,589,unplanned,unknown,12.9679697,77.5909676,2024-02-06 19:37:01.233000+00:00,medium,0,0,0.0004195065,0.44414723,0.5543862,0.0010470749,57,0.07848573683244311,vehicle_breakdown
FKID000590,vehicle_breakdown,mysore road,unknown,chamarajpet,0.06334066955357824,medium,medium,42.13,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,30.94366932758144,medium,590,unplanned,unknown,12.9567473,77.5342133,2024-02-06 20:52:03.228000+00:00,medium,0,0,0.0002910432,0.6224464,0.3766163,0.00064623455,45,0.0783905522166126,vehicle_breakdown
FKID000588,vehicle_breakdown,non-corridor,unknown,electronic city,0.06546959250476642,short,low,23.73,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.937431556120213,short,588,unplanned,unknown,12.85678142,77.66416602,2024-02-06 20:58:39.824000+00:00,short,0,0,0.00068598613,0.1854006,0.8134204,0.00049302645,29,0.07821233017486327,vehicle_breakdown
FKID000629,construction,orr east 2,unknown,hal old airport,0.0742783246500804,long,high,61.34,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",high,52.20158623981774,long,629,planned,unknown,12.9694928,77.700667,2024-02-06 21:13:31.498000+00:00,long,0,0,0.9962572,0.0007786199,0.0012839341,0.0016802575,102,0.07718817828050693,construction
FKID000599,vehicle_breakdown,mysore road,unknown,chamarajpet,0.06315477098423566,short,low,28.13,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,30.94366932758144,short,599,unplanned,unknown,12.9614333,77.5606533,2024-02-06 21:29:36.014000+00:00,short,0,0,0.00027044181,0.30623594,0.6924681,0.0010254927,45,0.0783905522166126,vehicle_breakdown
FKID000598,vehicle_breakdown,non-corridor,unknown,pulikeshinagar(f.town),0.08080512318903062,short,low,22.98,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.146128817735725,short,598,unplanned,unknown,12.9875809,77.619241,2024-02-06 22:39:39.884000+00:00,short,0,0,0.00010081045,0.25465992,0.7441029,0.0011363717,16,0.0784608233638779,vehicle_breakdown
FKID000604,vehicle_breakdown,non-corridor,unknown,whitefield,0.07054945196605385,short,medium,30.78,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.69633272952179,short,604,unplanned,unknown,12.9436333,77.7471783,2024-02-07 01:42:39.444000+00:00,short,0,0,0.0007486845,0.15877259,0.8394659,0.0010128908,62,0.07703807798633697,vehicle_breakdown
FKID000605,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.044146496152883394,short,medium,34.52,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,short,605,unplanned,unknown,13.0299352,77.5366387,2024-02-07 02:47:40.423000+00:00,short,1,0,0.00037151357,0.3283984,0.6707383,0.00049175817,82,0.07855439432662317,vehicle_breakdown
FKID000609,vehicle_breakdown,non-corridor,unknown,banashankari,0.06882509166577754,short,low,27.07,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.897184275451938,short,609,unplanned,unknown,12.9163228,77.570324,2024-02-07 04:10:22.184000+00:00,short,1,0,0.00064556714,0.45112786,0.54727215,0.0009544731,15,0.0770624078700554,vehicle_breakdown
FKID000610,vehicle_breakdown,hennur main road,unknown,hennuru,0.0686954909462157,medium,medium,42.65,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.208690542099827,medium,610,unplanned,unknown,13.0413323,77.6224696,2024-02-07 04:38:21.517000+00:00,medium,1,0,0.00031713193,0.85189176,0.14736639,0.00042467183,21,0.07453401548856647,vehicle_breakdown
FKID000608,others,orr east 2,unknown,k.r. pura,0.06867954738573459,very_long,critical,62.99,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,9.650781384256552,very_long,608,unplanned,unknown,13.0016955,77.6792426,2024-02-07 04:48:39.936000+00:00,very_long,1,0,0.004459021,0.0983252,0.09366528,0.80355054,9,0.0785937538359015,default
FKID000617,pot_holes,cbd 2,unknown,cubbon park,0.0559208829357187,very_long,critical,59.92,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,18.02059337615898,very_long,617,unplanned,unknown,12.9834253,77.5950206,2024-02-07 06:53:26.848000+00:00,very_long,0,0,0.00059943617,0.0055710888,0.009566542,0.9842629,19,0.07773123931882803,default
FKID000623,others,orr north 1,unknown,banaswadi,0.08320677401102072,short,low,15.8,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,low,13.531205777845647,medium,623,unplanned,unknown,13.019261,77.6558323,2024-02-07 06:53:40.838000+00:00,medium,0,0,0.014033321,0.11076263,0.46398842,0.4112156,29,0.07803445079558999,default
FKID000624,others,old airport road,unknown,jeevanbheemanagar,0.06758975245871805,very_long,critical,57.5,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,8.191873526887614,very_long,624,unplanned,unknown,12.9634736,77.6417093,2024-02-07 07:15:13.192000+00:00,very_long,0,0,0.006861603,0.035512522,0.07793656,0.8796893,15,0.07976781505393184,default
FKID000632,vehicle_breakdown,non-corridor,unknown,peenya,0.06338751363584144,short,low,27.44,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.951504654638649,short,632,unplanned,unknown,13.0473308,77.5011321,2024-02-07 11:55:57.819000+00:00,short,1,0,0.00024172597,0.05557378,0.9439856,0.00019893736,24,0.0757572758468186,vehicle_breakdown
FKID000635,vehicle_breakdown,non-corridor,unknown,k.r. pura,0.07927902918576038,short,medium,31.57,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,49.464598037689115,short,635,unplanned,unknown,13.0083988,77.6957918,2024-02-07 17:25:21.645000+00:00,short,0,0,0.00032745028,0.16935676,0.8297041,0.00061171275,93,0.07613137250540342,vehicle_breakdown
FKID000636,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,0.04682652087110081,short,medium,30.11,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,47.69703532484318,short,636,unplanned,unknown,13.0014249,77.5837935,2024-02-07 18:53:13.143000+00:00,short,0,0,0.00030323307,0.23698756,0.76207787,0.0006312971,92,0.07705815213837658,vehicle_breakdown
FKID000638,others,cbd 2,unknown,cubbon park,0.062039722768561144,very_long,critical,64.2,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,18.02059337615898,very_long,638,unplanned,unknown,12.9834332,77.5950398,2024-02-07 19:26:43.183000+00:00,very_long,0,1,0.013438397,0.19984762,0.048390757,0.7383233,19,0.07773123931882803,default
FKID000647,pot_holes,bellary road 2,unknown,yelahanka,0.05557685307801931,very_long,critical,63.85,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,31.150334544746613,very_long,647,unplanned,unknown,13.1028933,77.5997786,2024-02-07 19:40:17.998000+00:00,very_long,0,0,0.0030714602,0.012240044,0.0155889485,0.9690995,52,0.07572384413561753,default
FKID000646,others,non-corridor,unknown,peenya,0.07169952607193242,medium,low,28.81,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,low,11.951504654638649,medium,646,unplanned,unknown,13.0454386,77.5020767,2024-02-07 20:51:58.144000+00:00,medium,0,0,0.10894496,0.48173326,0.14112732,0.2681945,24,0.0757572758468186,default
FKID000653,pot_holes,non-corridor,unknown,mahadevapura,0.059245999805730004,very_long,critical,60.05,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,17.9571063256294,very_long,653,unplanned,unknown,13.0043228,77.7567049,2024-02-07 22:08:08.784000+00:00,very_long,0,0,0.014324242,0.002896144,0.021057341,0.96172225,27,0.07591732358941149,default
FKID000650,vehicle_breakdown,hennur main road,unknown,hennuru,0.0679862530533058,medium,medium,37.62,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.208690542099827,medium,650,unplanned,unknown,13.044785,77.6266483,2024-02-07 22:10:03.484000+00:00,medium,0,0,0.0007576216,0.8313094,0.16722162,0.0007114489,21,0.07453401548856647,vehicle_breakdown
FKID000651,road_conditions,non-corridor,unknown,upparpet,0.08121753307105864,very_long,critical,59.17,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,11.717943036212821,very_long,651,unplanned,unknown,12.9798573,77.5816369,2024-02-07 22:23:25.651000+00:00,very_long,0,0,0.03178199,0.01045747,0.036091264,0.9216693,18,0.07765551532036634,default
FKID000658,vehicle_breakdown,mysore road,unknown,halasuru gate,0.07652523771961209,short,low,28.19,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,29.147000789135504,short,658,unplanned,unknown,12.9667804,77.5874869,2024-02-07 23:13:12.801000+00:00,short,0,0,0.0010496269,0.43598914,0.5618438,0.0011174381,57,0.07848573683244311,vehicle_breakdown
FKID000657,accident,non-corridor,unknown,k.s. layout,0.0500017158614812,short,medium,30.25,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",medium,20.007907018902436,short,657,unplanned,unknown,12.9011982,77.5443666,2024-02-07 23:35:47.409000+00:00,short,0,0,0.01134541,0.08629482,0.8978245,0.004535293,21,0.07451162911149817,accident
FKID000664,others,tumkur road,unknown,peenya,0.0489664427636896,long,medium,46.42,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones","control room, traffic police",medium,20.72740671936543,long,664,unplanned,unknown,13.0391876,77.5193964,2024-02-08 00:15:55.584000+00:00,long,0,0,0.9418259,0.018972978,0.02064753,0.018553585,43,0.07792590626758374,default
FKID000675,others,orr north 2,unknown,jalahalli,0.06093204994154397,very_long,critical,62.55,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,26.033206300702908,very_long,675,unplanned,unknown,13.0415604,77.5470832,2024-02-08 01:58:10.685000+00:00,very_long,0,0,0.021879835,0.069551796,0.37718335,0.531385,57,0.07523446573436884,default
FKID000676,vehicle_breakdown,mysore road,unknown,halasuru gate,0.07633398317186922,short,medium,33.18,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,29.147000789135504,short,676,unplanned,unknown,12.9636778,77.585023,2024-02-08 03:07:01.062000+00:00,short,1,0,0.0005898283,0.23605593,0.762779,0.0005752085,57,0.07848573683244311,vehicle_breakdown
FKID000679,others,irr(thanisandra road),unknown,adugodi,0.08713691567410187,very_long,critical,66.39,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,4.899897386115962,very_long,679,unplanned,unknown,12.93008,77.6219487,2024-02-08 03:22:59.079000+00:00,very_long,1,1,0.012402845,0.16510724,0.13783138,0.6846586,4,0.07999706817474175,default
FKID000684,vehicle_breakdown,varthur road,unknown,whitefield,0.06925194413063411,short,low,27.61,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.658458386434432,short,684,unplanned,unknown,12.9558203,77.7157905,2024-02-08 04:22:14.183000+00:00,short,1,0,0.00079675514,0.25276917,0.74576366,0.00067037996,15,0.07595595389812662,vehicle_breakdown
FKID000681,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.04392271956144607,short,medium,34.51,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,short,681,unplanned,unknown,13.0292386,77.5365365,2024-02-08 04:24:44.508000+00:00,short,1,0,0.00036518576,0.28271195,0.7163378,0.0005850332,82,0.07855439432662317,vehicle_breakdown
FKID000685,vehicle_breakdown,non-corridor,unknown,chamarajpet,0.0643875041169205,short,low,29.14,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,17.477255868297515,short,685,unplanned,unknown,12.9806035,77.5707879,2024-02-08 04:28:19.101000+00:00,short,1,0,0.00012030818,0.23895542,0.76017505,0.00074923225,20,0.07935016766564332,vehicle_breakdown
FKID000694,construction,orr west 1,unknown,j.p. nagar,0.1040546907612892,short,low,29.74,1 patrol unit,Monitor; no diversion by default.,"barricades, reflective cones, reflective jackets, traffic cones, warning signage","road works contractor, traffic police",low,13.522030484511454,short,694,planned,unknown,12.906294,77.5854735,2024-02-08 04:41:44.523000+00:00,short,1,0,0.07613695,0.033255547,0.6404339,0.25017366,16,0.07777229955747011,construction
FKID000695,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.04373448622822597,short,medium,34.5,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,short,695,unplanned,unknown,13.01855644,77.55852789,2024-02-08 05:20:48.412000+00:00,short,1,0,0.0003268093,0.33544242,0.66345376,0.0007770034,82,0.07855439432662317,vehicle_breakdown
FKID000699,construction,bellary road 2,unknown,yelahanka,0.11154308983304288,short,medium,35.36,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective cones, reflective jackets, traffic cones, warning signage","road works contractor, traffic police",medium,31.150334544746613,short,699,planned,unknown,13.0949499,77.5972685,2024-02-08 05:48:25.413000+00:00,short,1,0,0.027270064,0.017672548,0.9171856,0.037871756,52,0.07572384413561753,construction
FKID000701,vehicle_breakdown,tumkur road,unknown,peenya,0.04045737682338948,short,low,24.04,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,20.72740671936543,short,701,unplanned,unknown,13.0393024,77.5190934,2024-02-08 07:10:57.869000+00:00,short,0,0,0.0016840979,0.18568444,0.8121453,0.00048613249,43,0.07792590626758374,vehicle_breakdown
FKID000708,vehicle_breakdown,bellary road 2,unknown,yelahanka,0.049005971380866674,short,low,27.55,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,31.150334544746613,short,708,unplanned,unknown,13.0858183,77.5937033,2024-02-08 10:09:11.762000+00:00,short,0,0,0.00071746553,0.32391432,0.67402136,0.0013468859,52,0.07572384413561753,vehicle_breakdown
FKID000711,tree_fall,non-corridor,unknown,halasur,0.1817641460396546,very_long,critical,91.05,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, control room, traffic police",medium,19.582997945366056,very_long,711,unplanned,unknown,12.9702493,77.6322612,2024-02-08 13:22:22.483000+00:00,very_long,1,1,0.13124582,0.017438449,0.016765373,0.8345503,20,0.07951422701045871,tree_fall
FKID000715,others,hosur road,unknown,madiwala,0.07947952765858582,very_long,critical,64.26,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,15.603751350147483,short,715,unplanned,unknown,12.9216667,77.6213533,2024-02-08 18:07:51.907000+00:00,short,0,1,0.30820617,0.04164749,0.035016254,0.61513007,32,0.07725003857564243,default
FKID000719,vehicle_breakdown,non-corridor,unknown,high ground,0.07341460282568994,short,low,21.84,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,8.470711387099536,medium,719,unplanned,unknown,12.9872076,77.5801517,2024-02-08 19:07:12.341000+00:00,medium,0,0,0.0004521893,0.23442948,0.76445967,0.0006586388,15,0.07916318248855819,vehicle_breakdown
FKID000726,water_logging,non-corridor,unknown,cubbon park,0.08267888593725489,very_long,critical,73.06,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones, water pump support","BBMP/BWSSB, control room, traffic police",low,11.136575726755021,very_long,726,unplanned,unknown,12.971035,77.5981567,2024-02-08 19:16:50.307000+00:00,very_long,0,0,0.011460435,0.01201855,0.0068557593,0.9696652,10,0.0781878779072863,water_logging
FKID000732,others,magadi road,unknown,kamakshipalya,0.07043317666183868,long,medium,53.17,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones","control room, traffic police",high,40.82950206711888,long,732,unplanned,unknown,12.9876992,77.5138278,2024-02-08 20:00:23.311000+00:00,long,0,0,0.84349346,0.037760116,0.033044517,0.08570196,77,0.07798577334625388,default
